,QC Method,Type,Folder,Name,Date,Time,Status,Vial,AS Method,Chromatographic Method,MS Method,DP Method,Update Calibration,Cal. Std. to Replace
119,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:7,4/6/2018,4:58:29 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
120,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:8,4/6/2018,5:40:30 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
121,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:9,4/6/2018,6:22:33 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
122,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:10,4/6/2018,7:04:43 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
123,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:11,4/6/2018,7:46:37 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
124,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:12,4/6/2018,8:28:32 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
125,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:13,4/6/2018,9:10:30 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
126,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:14,4/6/2018,9:52:28 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
127,Do Nothing,Sample,1D,OPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:15,4/6/2018,10:34:33 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
128,Do Nothing,Sample,1D,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D,4/6/2018,11:16:30 AM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
129,Do Nothing,Sample,1D,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:2,4/6/2018,11:58:35 AM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
130,Do Nothing,Sample,1D,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:3,4/6/2018,12:40:45 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
131,Do Nothing,Sample,1D,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:4,4/6/2018,1:22:41 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
132,Do Nothing,Sample,1D,OPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:5,4/6/2018,2:04:45 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
133,Do Nothing,Sample,1D,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D,4/6/2018,2:46:50 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
134,Do Nothing,Sample,1D,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:2,4/6/2018,3:28:49 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
135,Do Nothing,Sample,1D,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:3,4/6/2018,4:10:57 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
136,Do Nothing,Sample,1D,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:4,4/6/2018,4:52:53 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
137,Do Nothing,Sample,1D,OPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:5,4/6/2018,5:34:57 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
138,Do Nothing,Sample,1D,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D,4/6/2018,6:16:56 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
139,Do Nothing,Sample,1D,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:2,4/6/2018,6:58:58 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
140,Do Nothing,Sample,1D,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:3,4/6/2018,7:40:55 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
141,Do Nothing,Sample,1D,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:4,4/6/2018,8:22:57 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
142,Do Nothing,Sample,1D,OPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:5,4/6/2018,9:05:08 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
143,Do Nothing,Sample,1D,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D,4/6/2018,9:46:56 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
144,Do Nothing,Sample,1D,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:2,4/6/2018,10:28:54 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
145,Do Nothing,Sample,1D,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:3,4/6/2018,11:10:58 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
146,Do Nothing,Sample,1D,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:4,4/6/2018,11:52:56 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
147,Do Nothing,Sample,1D,OPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:5,4/7/2018,12:35:00 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
148,Do Nothing,Sample,1D,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D,4/7/2018,1:16:59 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
149,Do Nothing,Sample,1D,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:2,4/7/2018,1:58:59 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
150,Do Nothing,Sample,1D,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:3,4/7/2018,2:41:02 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
151,Do Nothing,Sample,1D,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:4,4/7/2018,3:23:05 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
152,Do Nothing,Sample,1D,OPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:5,4/7/2018,4:05:05 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
153,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D,4/7/2018,4:47:06 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
154,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:2,4/7/2018,5:29:02 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
155,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:3,4/7/2018,6:12:05 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
156,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:4,4/7/2018,6:54:05 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
157,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:5,4/7/2018,7:36:07 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
158,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:6,4/7/2018,8:18:05 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
159,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:7,4/7/2018,9:00:40 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
160,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:8,4/7/2018,9:42:27 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
161,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:9,4/7/2018,10:24:30 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
162,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:10,4/7/2018,11:06:28 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
163,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:11,4/7/2018,11:48:33 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
164,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:12,4/7/2018,12:32:53 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
165,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:13,4/7/2018,1:14:59 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
166,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:14,4/7/2018,1:57:19 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
167,Do Nothing,Sample,1D,OPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:15,4/7/2018,2:41:51 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
168,Do Nothing,Sample,1D,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D,4/7/2018,3:24:03 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
169,Do Nothing,Sample,1D,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:2,4/7/2018,4:06:58 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
170,Do Nothing,Sample,1D,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:3,4/7/2018,4:50:08 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
171,Do Nothing,Sample,1D,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:4,4/7/2018,5:32:14 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
172,Do Nothing,Sample,1D,OPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:5,4/7/2018,6:14:27 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
173,Do Nothing,Sample,1D,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D,4/7/2018,6:56:32 PM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
174,Do Nothing,Sample,1D,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:2,4/7/2018,7:38:23 PM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
175,Do Nothing,Sample,1D,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:3,4/7/2018,8:20:27 PM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
176,Do Nothing,Sample,1D,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:4,4/7/2018,9:02:25 PM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
177,Do Nothing,Sample,1D,OPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:5,4/7/2018,9:44:29 PM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
178,Do Nothing,Sample,1D,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D,4/7/2018,10:26:26 PM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
179,Do Nothing,Sample,1D,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:2,4/7/2018,11:08:29 PM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
180,Do Nothing,Sample,1D,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:3,4/7/2018,11:50:34 PM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
181,Do Nothing,Sample,1D,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:4,4/8/2018,12:32:20 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
182,Do Nothing,Sample,1D,OPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:5,4/8/2018,1:14:16 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
183,Do Nothing,Sample,1D,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D,4/8/2018,1:57:34 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
184,Do Nothing,Sample,1D,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:2,4/8/2018,2:39:21 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
185,Do Nothing,Sample,1D,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:3,4/8/2018,3:21:29 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
186,Do Nothing,Sample,1D,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:4,4/8/2018,4:03:26 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
187,Do Nothing,Sample,1D,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:5,4/8/2018,4:45:29 AM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
188,Do Nothing,Sample,1D,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D,4/8/2018,5:27:23 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
189,Do Nothing,Sample,1D,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:2,4/8/2018,6:09:19 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
190,Do Nothing,Sample,1D,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:3,4/8/2018,6:51:18 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
191,Do Nothing,Sample,1D,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:4,4/8/2018,7:33:17 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
192,Do Nothing,Sample,1D,OPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:5,4/8/2018,8:15:14 AM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
193,Do Nothing,Sample,1D,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D,4/8/2018,8:57:15 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
194,Do Nothing,Sample,1D,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:2,4/8/2018,9:39:08 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
195,Do Nothing,Sample,1D,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:3,4/8/2018,10:21:10 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
196,Do Nothing,Sample,1D,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:4,4/8/2018,11:03:08 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
197,Do Nothing,Sample,1D,OPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:5,4/8/2018,11:45:13 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
198,Do Nothing,Sample,1D,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D,4/8/2018,12:27:13 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
199,Do Nothing,Sample,1D,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:2,4/8/2018,1:09:17 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
200,Do Nothing,Sample,1D,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:3,4/8/2018,1:51:20 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
201,Do Nothing,Sample,1D,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:4,4/8/2018,2:33:28 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
202,Do Nothing,Sample,1D,OPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:5,4/8/2018,3:16:26 PM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
203,Do Nothing,Sample,1D,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D,4/8/2018,3:58:45 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
204,Do Nothing,Sample,1D,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:2,4/8/2018,4:41:39 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
205,Do Nothing,Sample,1D,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:3,4/8/2018,5:23:41 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
206,Do Nothing,Sample,1D,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:4,4/8/2018,6:05:42 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
207,Do Nothing,Sample,1D,OPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:5,4/8/2018,6:47:43 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
208,Do Nothing,Sample,1D,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D,4/8/2018,7:29:44 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
209,Do Nothing,Sample,1D,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D:2,4/8/2018,8:11:59 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
210,Do Nothing,Sample,1D,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D:3,4/8/2018,8:53:59 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
211,Do Nothing,Sample,1D,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D:4,4/8/2018,9:35:53 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
212,Do Nothing,Sample,1D,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D:5,4/8/2018,10:17:51 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
213,Do Nothing,Sample,1D,OPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV2 1D,4/8/2018,10:59:54 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
214,Do Nothing,Sample,1D,OPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV2 1D:2,4/8/2018,11:41:53 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
215,Do Nothing,Sample,1D,OPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV2 1D:3,4/9/2018,12:23:57 AM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
216,Do Nothing,Sample,1D,OPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV2 1D:4,4/9/2018,1:05:53 AM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
217,Do Nothing,Sample,1D,OPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV2 1D:5,4/9/2018,1:47:53 AM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
218,Do Nothing,Sample,1D,OPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV2 1D,4/9/2018,2:29:52 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
219,Do Nothing,Sample,1D,OPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV2 1D:2,4/9/2018,3:12:04 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
220,Do Nothing,Sample,1D,OPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV2 1D:3,4/9/2018,3:53:54 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
221,Do Nothing,Sample,1D,OPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV2 1D:4,4/9/2018,4:35:59 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
222,Do Nothing,Sample,1D,OPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV2 1D:5,4/9/2018,5:17:56 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
223,Do Nothing,Sample,1D,OPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV2 1D,4/9/2018,6:00:59 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,PF Lib-RI-Filt TAF Pest1,,
